custid,region,townsize,gender,age,agecat,ed,edcat,income,debtinc,churn
9564-QHCBED-ADT,5,1,1,44,4,17,4,119,23.8,1
8748-SLNNYV-3YQ,1,2,1,75,6,19,4,50,14.7,0
2269-ZAHTST-4EO,4,2,0,33,3,17,4,47,15,0
8199-MEWOYU-VNN,3,2,1,32,3,20,5,81,6.7,1
5075-KNERRP-GF5,1,1,1,29,3,20,5,35,5.9,1
3668-RNOYGG-AS5,5,2,1,61,5,19,4,42,7.3,1
6015-ASUOWY-VXJ,2,2,0,22,2,17,4,23,5.2,1
4941-MQVIEA-MT1,2,3,1,19,2,14,2,24,10,0
3689-QPFATZ-2YE,4,5,0,37,4,14,2,88,19.1,1
4749-ZOBIJU-FZH,2,3,1,64,5,15,3,64,7.5,0
4664-AFIZWS-OSN,5,1,1,55,5,21,5,68,7.3,1
1405-PZRQQU-MJF,3,2,0,34,3,8,1,28,4.4,0
1325-WNHELB-GHQ,4,3,0,69,6,15,3,15,8,0
1185-TSMRSF-VPA,1,1,0,55,5,9,1,39,6.5,0
1025-EBHXYE-1XP,1,2,1,62,5,19,4,76,17.2,1
4305-LRKEVC-OHK,1,1,1,35,4,18,4,57,22.1,1
0489-VJMNNV-B2E,4,3,1,64,5,12,2,17,14.3,0
9728-PCVERU-QUL,4,4,0,62,5,18,4,65,12.2,0
5497-GGHDKQ-WYP,4,3,0,43,4,17,4,47,2.8,0
5568-GRGMYX-QD3,5,4,1,52,5,14,2,43,11.3,0
8519-SBYPFI-WDF,2,1,0,77,6,12,2,11,7,0
3888-ONZOUU-YK0,2,3,1,27,3,17,4,46,10.1,1
0016-KTTUQR-TJY,2,4,0,47,4,16,3,45,4.1,0
7838-FCLJLX-587,4,5,1,41,4,11,1,31,4.1,0
0119-ZUYERZ-58D,4,2,1,73,6,7,1,26,7.3,0
4239-XHJYBB-MXE,4,1,1,27,3,10,1,20,10,0
4307-NRJIOE-S47,5,4,0,31,3,14,2,17,9.7,0
1587-MZMPAV-JRN,5,4,0,18,2,13,2,15,5.4,0
9012-FHYGCS-MF3,4,2,1,48,4,11,1,44,4.1,0
5856-KAFSEN-X1R,2,1,1,43,4,19,4,46,8.9,1
8848-WMYABN-778,3,1,0,34,3,15,3,44,7,1
2002-ZLIOCK-6I7,3,5,0,56,5,14,2,50,4,0
2521-ZPKZUN-9NE,4,2,0,36,4,13,2,47,3.5,0
1695-GRHISU-8UX,5,5,0,69,6,15,3,71,7.5,0
8002-PCVKPT-6RU,1,1,1,50,5,14,2,113,23,1
8970-FKSRYN-TA5,2,1,0,32,3,13,2,24,20.4,0
9553-WKDCMK-2EK,1,3,1,35,4,11,1,65,17.2,0
1312-WAMVXG-AYX,5,1,0,40,4,12,2,31,11.7,0
1849-BANNCT-G3C,3,1,0,55,5,16,3,108,7.4,1
4612-YEAVKZ-80M,5,3,0,27,3,14,2,28,1.4,0
8503-CQVXYX-VNQ,2,1,1,25,3,16,3,16,4.1,0
9443-DHNCRY-HYP,4,3,0,47,4,17,4,96,12.7,0
7890-FRRBIX-P09,1,1,1,77,6,10,1,21,19.4,0
1265-HJKYRM-QBZ,4,1,0,23,2,10,1,29,3.6,0
2944-UOGCBI-E3T,3,4,1,19,2,14,2,33,3.7,0
0331-MQFNWA-QDA,4,1,1,67,6,9,1,61,1.8,0
7503-HIJTOD-MW4,1,4,1,49,4,18,4,143,4.1,0
9259-ENLDVN-PCW,4,4,1,70,6,11,1,20,13.9,0
3276-MIUUEW-M8V,4,2,1,28,3,12,2,24,6,0
5315-VXBFQT-MJE,3,5,1,21,2,13,2,17,6.9,1
3596-FZKZDT-MYI,5,4,0,57,5,21,5,140,3.8,1
1829-TFCYPW-3AE,3,1,0,54,5,12,2,80,5.4,0
8678-FRWADD-6I9,4,5,1,33,3,14,2,23,2.9,1
0126-NHBDFC-AX5,1,2,0,67,6,12,2,38,7.9,0
0450-TWQRYG-IVO,1,2,0,78,6,16,3,20,5.7,0
1836-PEAQKR-B8D,2,2,1,19,2,12,2,18,20.6,1
0179-CFWNMI-0VI,4,2,1,20,2,15,3,18,8.9,0
2914-DCNGRY-7HC,1,1,0,40,4,18,4,96,14.7,1
4479-YKVLST-PE9,5,5,1,48,4,16,3,95,10.2,0
8373-JNKITA-4O5,3,4,0,51,5,11,1,40,13.5,0
0673-AUGUGY-RX3,3,4,1,56,5,10,1,43,14.8,0
4523-BBAHPB-199,5,3,0,53,5,17,4,44,9.9,0
0755-EOIBHS-L8K,4,2,0,25,3,15,3,42,6.6,0
4631-VSDGZH-F56,5,3,1,67,6,10,1,22,16.5,0
2788-BYDXYB-OI9,4,5,1,61,5,12,2,246,8.2,0
4899-YRZEMD-426,2,4,0,24,2,19,4,20,14.2,1
5918-ZGSCGB-2VE,1,2,0,56,5,16,3,66,2.4,0
1856-GXWVQP-B9I,2,3,1,72,6,17,4,41,8.8,0
3542-NJUBBA-65D,3,2,0,22,2,13,2,25,9,0
0864-OTEHNB-Q8G,2,4,0,24,2,13,2,15,8.4,1
6534-ZARVNK-OUP,5,4,1,44,4,10,1,80,2.6,0
4776-LSZCKP-W1Q,1,1,1,23,2,14,2,25,9.3,1
3450-FYMYNM-KPF,5,3,0,44,4,15,3,121,35.8,0
2885-HVOPIK-X3Z,1,2,1,68,6,14,2,39,14.2,0
8687-PKARKB-0I0,3,5,0,64,5,11,1,58,5.9,0
2718-PMYPKN-49S,2,2,0,43,4,19,4,52,5.5,1
0799-UCRCSR-HHJ,5,4,1,21,2,16,3,27,7.4,1
8813-UDSONB-OPJ,2,1,0,44,4,16,3,54,15.7,0
7513-RQIHWF-O12,3,4,1,21,2,16,3,20,7.2,0
4110-RCPWBT-UB5,4,4,1,55,5,13,2,114,12.2,0
2298-OUTTWQ-1IF,2,1,0,20,2,12,2,15,3.3,0
7498-EEYJYN-NHZ,1,1,0,41,4,13,2,38,13.1,0
2178-XTHVQD-UX5,4,4,0,60,5,14,2,23,8.9,1
0344-LJPLEA-C4O,2,4,1,71,6,18,4,45,15.7,0
0032-AKTRIG-C0N,1,1,0,44,4,19,4,120,5.6,0
1906-FOLHPJ-CZZ,3,1,1,67,6,14,2,28,5.5,0
8638-JHITJS-8LX,2,4,0,18,2,13,2,15,11.4,0
1425-JAFCJG-R12,2,4,0,21,2,16,3,17,17.4,1
0643-DLNOQV-O4Q,3,3,1,75,6,19,4,94,19.1,0
9702-XRANJC-13S,1,1,0,28,3,13,2,29,11.6,1
2062-ZTUYWQ-9IA,5,5,1,58,5,14,2,62,0.6,0
9354-GTFVFQ-16K,3,4,0,32,3,10,1,27,6.1,0
9826-KJMIJL-MCK,1,3,0,19,2,14,2,13,8.7,1
8183-NNLPMD-SWS,4,5,1,63,5,18,4,36,10.6,0
1559-QPEICW-T7K,2,5,0,35,4,17,4,53,9.6,1
7867-AAQREG-Y59,2,2,1,59,5,15,3,160,1.9,0
2469-FSIKWB-E60,4,4,0,77,6,10,1,23,23.6,0
7199-FSNBCQ-QRJ,1,1,1,79,6,15,3,9,10,0
7056-HUMCNT-L6F,2,3,0,76,6,14,2,13,14.2,0
8546-NSMOFT-BDJ,4,1,1,65,6,18,4,11,2.5,0
8743-OEYNFL-WTY,4,4,1,33,3,10,1,25,4.5,0
7287-HYPLCA-0YV,3,4,0,27,3,12,2,45,12.4,1
4532-CPXGCN-TY1,4,5,1,58,5,19,4,146,9.3,0
5339-SIAYPS-VWA,4,2,1,50,5,17,4,45,2.6,0
9780-WTOMLB-AYF,4,1,0,64,5,19,4,66,8.6,0
2021-WCJHTM-I0Y,1,2,1,53,5,18,4,84,15.4,0
1590-MJNDRF-FYT,1,1,1,26,3,15,3,16,4.2,0
7831-EXTRYH-24F,4,2,1,44,4,18,4,34,8.9,0
6663-QLONPG-BER,5,4,0,51,5,13,2,95,18.9,0
4636-OGXYOP-G8N,1,2,1,20,2,15,3,18,0.8,0
1683-WPTVNS-INC,3,5,0,50,5,15,3,172,4,0
6971-XJJGUA-FOH,1,1,1,72,6,15,3,52,4.8,0
9114-RKFWAX-CQ6,2,1,0,37,4,16,3,34,9.4,1
6764-RLBSBF-VL4,1,1,1,73,6,18,4,14,10.1,0
9442-DZYXWE-3RQ,5,5,0,69,6,10,1,12,15,0
6606-HDHYPQ-ALO,3,3,1,29,3,15,3,26,10.2,0
5750-ELAIMA-BKT,1,1,0,54,5,8,1,58,8.2,0
7896-BSXTXK-N3B,5,3,0,62,5,10,1,42,5.7,0
4389-GBKFXB-QAS,5,2,1,28,3,15,3,28,21.6,0
4721-QQEAWM-PU4,1,2,0,73,6,16,3,93,7.4,0
8592-MLJXCD-ZU1,1,1,0,47,4,18,4,64,9.7,1
9139-ROWUXP-2VS,3,4,1,72,6,12,2,9,3.7,0
2610-FLEKEU-W4B,2,3,1,56,5,13,2,67,4,0
9859-QUGDRR-6ZJ,3,2,0,54,5,14,2,51,5.3,0
8126-ZZTAAG-KVJ,4,2,0,45,4,7,1,33,6.1,0
0943-RKQWCU-GK7,3,3,1,19,2,14,2,22,13.1,1
5129-TRPSYO-456,2,1,0,50,5,15,3,118,15.6,1
1125-WSNSLC-7RQ,3,4,0,49,4,22,5,314,13.7,0
9986-NEXLVW-QB2,1,1,1,66,6,15,3,50,10.1,0
0550-QFCXTL-1UY,2,4,1,58,5,17,4,50,21.3,0
9407-JEVSSB-HYY,3,3,1,59,5,15,3,32,25.5,0
2990-QBKGKM-BIR,1,1,0,20,2,12,2,21,7.9,1
0472-PSMKTM-XZ8,4,5,1,24,2,17,4,28,9.2,0
1462-SXEVBW-VFB,4,2,0,42,4,14,2,50,6.2,1
4213-XPVFQB-OTG,2,1,0,79,6,12,2,22,15.3,0
6091-HEBKSI-QCG,2,1,1,19,2,14,2,41,15.4,0
2720-KLDQBG-5GZ,4,4,1,48,4,14,2,41,9.7,0
1324-WLMPHA-JYH,3,2,1,74,6,11,1,14,6.4,0
9284-WZHORW-1F0,4,4,1,27,3,19,4,91,5.6,1
3405-RDIPBB-DDS,1,4,0,53,5,16,3,73,14.3,0
9454-YISEAZ-K0D,1,1,1,72,6,19,4,9,10.2,1
5034-BGWIVG-7OV,3,2,0,18,2,13,2,20,6.3,0
7559-ZYVIKN-UT6,4,2,1,55,5,16,3,380,4.2,0
6887-CUYUZU-X95,4,2,0,46,4,8,1,37,7.2,0
3105-HMVKHW-FW4,4,2,0,53,5,19,4,41,10.1,1
1145-YQLGYX-7S6,3,4,1,31,3,18,4,31,6,0
5642-MQLRCM-B3N,5,5,1,19,2,14,2,16,10.9,1
5023-JCJQTK-DF3,3,2,0,56,5,12,2,78,5.5,0
1208-OTGYIY-ISM,1,1,1,50,5,17,4,142,24.9,1
8861-BZMCAM-0UM,2,1,0,26,3,19,4,37,11.3,1
3902-BESDFP-CX1,5,4,1,67,6,8,1,92,6.8,0
3145-RJYXMU-9GP,1,3,0,42,4,18,4,62,15.3,1
1940-DWFDGN-L81,3,3,1,35,4,21,5,74,6.6,1
0074-IEYMHS-EQ5,1,4,0,45,4,20,5,85,19.9,0
6543-LLFVMV-WXX,3,1,0,18,2,9,1,18,5.9,0
2991-VMJIUI-QQL,5,2,1,38,4,10,1,25,5,0
2583-SNENRM-DOI,3,1,1,32,3,14,2,33,9.2,0
4605-XKYPRR-35T,5,3,1,20,2,12,2,18,10.3,1
9565-CKQZAR-8A2,1,2,1,77,6,14,2,33,6.2,0
4891-ZLXKMD-R8X,5,2,1,34,3,16,3,28,3.5,0
8879-BDJSEM-N9Q,2,1,1,55,5,14,2,261,6.1,0
1697-VBCPSG-OWV,3,3,1,56,5,18,4,60,11.7,0
7309-OBFGCQ-B8M,5,4,1,78,6,14,2,68,5.7,0
6924-TOWHVQ-BR6,1,2,0,73,6,13,2,10,26.6,0
0251-NNYDYD-ZVW,4,2,0,44,4,15,3,29,5.6,1
4795-DHIIEL-AKP,3,1,1,28,3,12,2,19,3.4,0
8386-JTJBGF-K6C,1,1,1,62,5,17,4,160,26.7,1
4947-RJJEDN-7RN,5,5,1,73,6,12,2,21,16.2,0
8193-BKLGVR-4BH,1,1,1,18,2,10,1,15,4.3,0
9049-IXVOST-CNT,1,1,1,36,4,17,4,101,13.2,0
9110-FVPBBH-02Q,2,4,0,39,4,14,2,45,5.8,0
8372-ZSWGHU-LH8,1,1,0,48,4,19,4,96,6.5,1
5297-GKMENW-FQC,2,1,1,48,4,17,4,87,3.5,0
3045-RSWAPX-5QP,2,4,1,18,2,13,2,14,1.7,1
6318-GJXIZZ-26J,5,5,1,73,6,20,5,77,13.7,0
4451-NEQWOG-BFC,1,5,1,76,6,11,1,16,9.5,0
4010-NBXOCJ-UT7,5,5,1,72,6,13,2,14,20,0
0785-RMHBSX-QYK,4,1,1,58,5,18,4,140,21.3,0
9282-WPEYAO-PTU,5,5,0,41,4,18,4,35,8.5,0
7698-RZOTTO-EC9,2,1,0,50,5,15,3,80,2.9,0
9831-FASJKX-KDA,4,5,0,20,2,15,3,18,6.4,0
8906-YTASPW-PT4,2,1,1,79,6,13,2,9,9.5,0
1009-GGLDAH-TAC,5,3,1,52,5,10,1,65,11.4,1
7178-QWDZEB-BZQ,4,1,1,62,5,7,1,32,5.3,0
8321-KZDZZX-H8T,1,3,0,25,3,15,3,19,2.6,0
0577-TWNSNX-7EF,2,5,0,29,3,11,1,39,1.3,0
1636-AJDHWK-OJU,5,4,0,18,2,13,2,19,6,0
2129-FHCWLZ-ZM5,3,3,1,70,6,18,4,123,2.9,0
1446-EOSUKZ-KSJ,2,2,0,18,2,13,2,24,4.2,0
6725-WVDKTL-Y9J,3,4,1,37,4,13,2,33,7,0
4108-OUNWAB-W0Q,5,4,1,54,5,12,2,43,3.9,0
5128-AHGTLR-ECI,2,1,1,28,3,15,3,22,7.8,1
1656-EBYZAL-ZLY,1,1,0,48,4,20,5,50,10.5,0
8065-JTDURW-OCG,4,1,1,74,6,17,4,142,0.8,0
2623-MEOMRM-QB7,1,1,0,54,5,17,4,77,5,0
6856-KHZATU-IGL,4,3,0,57,5,19,4,85,34.9,1
7405-OIJWSJ-4IB,1,2,0,29,3,13,2,21,24.8,0
4891-UBNVXR-I1X,2,2,0,37,4,11,1,34,12.7,1
0378-YTNFRY-YPC,5,5,0,21,2,13,2,22,31.8,0
1092-ZIWTTO-1MD,2,3,1,48,4,13,2,56,6.6,0
9101-HEPAWQ-C1J,5,2,1,43,4,12,2,37,12.3,0
7131-KZAJQV-CVB,2,3,1,47,4,18,4,144,2.8,0
8354-KNMJNR-QEC,1,1,1,32,3,15,3,39,16.6,0
1917-UNVOZH-K3E,5,4,0,27,3,15,3,16,10.6,0
2704-LZYTQD-QWX,2,1,0,27,3,11,1,23,22.4,0
6337-DWJYHK-QJE,5,5,0,67,6,20,5,130,11.5,0
8388-GRBDWT-6P5,1,2,1,30,3,16,3,19,14.3,0
5783-UYAGKS-G83,1,4,1,67,6,16,3,28,6.3,1
5616-QVURZC-BJ4,5,4,1,52,5,13,2,248,8.9,0
7843-FWHVGC-QYE,1,1,0,73,6,15,3,33,6.2,0
5637-LPBUOO-JAH,1,2,0,76,6,13,2,23,15,0
7968-YDYADQ-JZV,2,3,0,23,2,15,3,28,6,0
7213-WOTHDB-WNU,5,5,0,62,5,16,3,16,12.2,0
3741-ABJXPY-CMH,5,4,1,55,5,14,2,130,3.6,0
3898-XYJZTF-LML,1,1,0,24,2,15,3,18,7,0
5523-BSOVSA-AOW,4,5,0,20,2,13,2,18,10.4,0
6152-MPJNCG-H83,1,4,1,39,4,15,3,35,4.8,0
7106-YJPLZU-KLT,2,1,0,21,2,16,3,28,7.5,1
9588-FLNZYX-Q8X,2,1,1,77,6,14,2,41,3,0
4888-HLERTG-7RW,2,4,0,72,6,15,3,18,10.1,0
3702-CMRZWS-4I0,2,3,0,20,2,9,1,15,6.6,0
5757-QFBWHI-1XM,2,1,1,62,5,14,2,45,11.9,0
2343-ANDVVY-94B,3,2,1,62,5,19,4,112,1.6,0
4045-LHVURA-U05,5,2,0,57,5,20,5,170,19.6,0
6347-XUDTDH-69I,3,5,1,20,2,15,3,18,14.3,1
0946-YVIXMA-X0W,1,1,1,30,3,8,1,28,1.9,0
6981-NTUZOL-ALR,4,4,1,35,4,18,4,36,2.3,1
3055-SIVUGH-FJ5,1,1,0,69,6,18,4,103,28,0
2486-OLWCHI-4KT,1,2,0,35,4,15,3,51,5.4,0
8413-ZLZZJN-0CC,4,5,0,57,5,17,4,13,3.1,1
1495-ORHBEL-NR2,2,1,0,71,6,16,3,11,2.9,0
9446-LFUTDB-7VF,1,1,1,77,6,15,3,10,14.2,0
8503-WRYEXZ-O7H,5,1,0,26,3,9,1,20,15.6,0
0264-XXEEFY-T1N,2,2,0,23,2,15,3,19,18.1,1
9131-MPWUMX-Z0U,3,5,0,46,4,12,2,37,2.5,1
8452-HAFBNC-BRA,1,1,1,32,3,10,1,28,12.8,0
4080-UQGRFL-92T,1,2,0,64,5,12,2,129,12.3,0
1599-NTGIAV-BHR,5,2,0,33,3,9,1,25,10.3,1
2463-SKSPHX-SQ1,1,1,0,52,5,10,1,32,9.9,0
5848-XJWTXD-F1Q,1,2,1,25,3,14,2,29,7.7,0
8635-SSCGQX-N1I,3,1,1,78,6,18,4,9,9.8,0
5702-MPUGBY-GWR,4,1,0,58,5,15,3,149,13.2,0
5860-SICLLL-BPL,5,4,1,21,2,16,3,15,3.6,1
5273-MFTMQI-1W9,3,1,1,30,3,11,1,37,21,0
8221-APKTFC-YQB,5,1,1,78,6,12,2,12,12.3,0
1802-JIGHIT-40I,4,2,0,79,6,13,2,15,6.7,0
8152-VLJKWQ-IFQ,2,3,0,31,3,9,1,22,7.7,0
6573-TUUUVJ-YMX,5,2,0,58,5,22,5,35,4.4,0
6433-SDEDZO-V8L,3,3,0,48,4,14,2,88,16.1,0
5025-ICIWXS-G6Z,4,5,0,30,3,14,2,65,6.5,0
6448-ZAIFUT-RS7,4,1,0,69,6,12,2,87,16.5,0
7615-RJZRPM-3IE,4,1,1,52,5,20,5,137,8.6,0
5033-ZFUSQS-D1B,5,3,1,27,3,17,4,33,27.9,1
1689-UOMLFK-RWR,1,2,1,27,3,17,4,22,3.6,0
8819-ICVEWX-9VL,2,1,1,45,4,14,2,161,6,0
7528-JXQJHK-NT4,5,5,0,77,6,17,4,14,10.3,1
1785-HTPJXX-FDC,2,3,0,36,4,20,5,41,0.7,1
1478-EHVOGF-I3J,1,1,0,69,6,12,2,12,9.8,1
7530-CYAIRM-GFW,2,2,1,79,6,16,3,10,20.5,0
7224-IUGMTZ-OWE,2,3,0,50,5,20,5,166,6.4,0
9094-UEYGMO-CBU,2,2,0,37,4,14,2,34,0.8,1
7406-EQOEFH-RKP,4,4,0,37,4,14,2,85,11.5,1
8798-SHDIXM-YZ0,1,3,1,19,2,14,2,32,1.9,1
9411-CNRRPX-2HW,3,2,0,56,5,17,4,219,7,0
4453-ULMBSM-R8M,2,3,1,21,2,13,2,21,2.1,0
1870-DEUJOQ-7LF,1,2,0,38,4,16,3,44,6,1
4711-LDKBDA-6E1,2,1,0,64,5,19,4,42,23.4,1
6271-UTJWZZ-W2J,3,1,1,77,6,21,5,13,7.7,0
0052-JAKAKY-2N2,3,3,1,62,5,13,2,276,23,0
0123-MKOGIQ-0L8,3,2,1,39,4,16,3,83,1.2,0
4159-GADQKA-0AY,1,3,0,19,2,14,2,17,4.3,0
9688-LUOMBJ-M3P,4,2,1,74,6,13,2,23,10.6,1
2098-YCSUFO-803,5,4,1,39,4,20,5,49,10.7,1
7013-GUTZBB-KBW,4,1,1,40,4,19,4,83,6.6,0
6177-YTJFDA-1WI,4,3,0,41,4,14,2,59,0.6,0
3667-DGDYGJ-SJO,4,1,1,25,3,15,3,16,3.6,0
3361-HGNAUM-YPZ,4,4,1,42,4,17,4,31,6.6,0
1350-YEDEZZ-IW5,2,2,0,44,4,9,1,30,5,0
7235-KGKKXX-B4S,1,5,1,32,3,13,2,28,10.4,0
7995-ANQBMM-GQB,3,3,0,45,4,18,4,92,5.6,1
4536-GMAOFO-C7G,2,1,1,29,3,11,1,35,21,1
1764-VKXGZS-WWX,3,1,1,34,3,12,2,43,16.6,0
7116-WXOIFQ-670,4,4,0,31,3,13,2,37,1.2,0
9067-YFIWQS-MHY,1,4,1,36,4,16,3,43,8.2,1
3789-UDLMOK-4MN,1,3,1,55,5,16,3,49,8.2,0
1659-AJYJAE-BX5,5,5,1,47,4,11,1,31,16,0
7391-UCUHDJ-1N5,1,1,0,21,2,8,1,18,12.8,0
4138-WUCRKF-AMD,3,2,0,63,5,11,1,88,3.5,0
7215-SCKBBO-NO4,1,1,0,59,5,19,4,39,21.1,0
3699-VWOREM-6X8,5,4,0,48,4,18,4,94,13.2,0
0123-MVBNGR-7O5,4,4,0,76,6,15,3,44,27.7,0
4215-ZHKEQG-X50,4,4,1,68,6,7,1,31,2.1,0
0076-HVSWXM-HUQ,3,1,0,73,6,11,1,17,22.1,0
1916-VXTESO-0TE,1,2,1,55,5,11,1,11,5.4,0
2318-GCPSTT-9B0,4,3,1,29,3,19,4,53,15.1,1
9081-LQKEHW-40Z,5,5,1,28,3,16,3,26,4.1,0
3617-BAILYV-5WS,3,1,1,57,5,16,3,272,9.7,0
8498-ANIERZ-SOX,3,2,1,76,6,9,1,13,4,0
8344-YNPUTQ-BS9,5,1,1,54,5,14,2,108,7.9,0
2313-BFPBEY-5EQ,2,3,1,25,3,18,4,24,17.4,1
3449-QXLGQU-HL2,2,1,0,51,5,14,2,73,7.9,0
9148-FRUXBB-3CE,5,2,1,27,3,12,2,39,11.4,1
7411-AIDLYW-Q06,1,1,1,64,5,9,1,52,6.4,0
7010-QEHKRU-RM0,5,5,1,75,6,9,1,106,4.5,0
9386-OCWGFF-CKA,1,2,0,21,2,16,3,18,2.9,1
6571-NXPQFV-EMJ,4,1,1,57,5,17,4,107,33.5,0
7287-UOJGBQ-DRW,3,1,1,44,4,21,5,106,3.9,1
7101-VLEOEW-OJ7,5,4,0,51,5,13,2,22,4.3,0
3885-HCJBLU-PGQ,5,5,1,36,4,19,4,35,12.8,1
2932-ZGALWZ-L46,1,1,0,25,3,12,2,19,13.4,1
1599-IFCVAG-M36,5,1,0,39,4,15,3,76,3.6,1
2320-HDHNCQ-XXL,1,1,1,35,4,14,2,34,5.6,0
7735-TJYXEW-BG0,5,3,1,22,2,12,2,21,2.9,0
6252-CJKGDC-H6U,2,1,0,26,3,12,2,18,9.5,0
0305-JXBKTV-GE1,4,3,1,55,5,13,2,50,10.8,0
9563-EQXDEW-J9B,5,4,0,51,5,19,4,66,3.8,0
5408-VNAADZ-C59,3,3,0,20,2,15,3,31,11.8,1
9636-LDFQLP-Q92,2,5,0,39,4,20,5,70,16.5,0
6817-VAWTEI-B1W,5,3,0,74,6,8,1,121,4.5,0
4223-KPOZJK-90G,1,1,1,57,5,10,1,62,10,0
5108-UHKJMO-ZYU,1,2,1,56,5,11,1,72,4.5,0
7894-IUDVPG-NCY,4,2,0,61,5,9,1,11,12.9,0
5900-ZDZOTK-CHH,1,1,1,44,4,16,3,42,13.4,0
3669-VGOBHX-TBH,5,4,1,48,4,17,4,46,13.4,0
6354-YEDPOQ-U8E,1,1,0,77,6,12,2,23,6.4,0
0904-SOEITG-6WZ,5,2,0,51,5,16,3,90,10.6,1
7711-OLTGIS-BYZ,2,2,0,54,5,17,4,36,1.5,1
3486-HOBUSQ-XYJ,4,3,1,54,5,16,3,40,8.3,1
8681-LQUWES-XE6,5,5,1,79,6,11,1,27,10.9,0
4031-LLUZAE-T5B,4,4,1,43,4,16,3,102,7.1,0
5911-YIEHQT-M14,1,2,1,75,6,16,3,32,3.5,0
4821-QWICIL-3O3,3,2,0,25,3,16,3,25,10.8,1
8028-XWQEYK-KQQ,5,2,0,70,6,20,5,12,9.6,0
5187-MBJCOX-L7K,4,3,0,18,2,13,2,17,4.3,0
2482-PRCWXB-GKH,4,1,0,60,5,13,2,168,13.7,0
2131-MLWCNY-N3Z,2,5,0,46,4,11,1,31,5.6,0
4649-XQIERQ-NX3,5,5,0,29,3,11,1,30,9.4,1
8612-LRUHOZ-UB7,3,5,1,32,3,12,2,35,10.4,1
4610-AQKNEI-8SL,1,1,0,63,5,11,1,70,8.4,1
8163-YIYWHC-E4Q,1,2,1,29,3,22,5,31,2.8,1
2384-IAMKEU-IE6,5,5,1,20,2,12,2,22,6.6,1
6192-FFWPIK-4XF,4,2,1,36,4,15,3,29,5.4,1
3119-TNKOXG-00O,4,3,0,37,4,12,2,36,5,0
9827-KTWUYN-E41,3,5,1,59,5,10,1,135,5.6,0
8897-LGRDDL-815,5,5,1,64,5,19,4,9,14.6,0
0426-XJDJWQ-I5M,2,4,0,78,6,21,5,24,14.2,0
1580-BDVEHG-V4S,4,3,1,68,6,19,4,24,12.7,0
0638-VOSAQV-G80,3,4,1,77,6,10,1,131,7.2,0
4166-MFJSXA-T7W,3,2,1,56,5,20,5,296,12.2,0
0865-TGCVLT-KUD,5,4,0,61,5,14,2,9,3,0
9514-WIXQQL-ABO,3,3,1,30,3,16,3,63,5.8,1
8861-DDLBCY-RNJ,2,2,0,27,3,21,5,53,2.6,1
6592-EUPEXN-QJ7,1,2,1,35,4,12,2,21,23.6,0
9910-GXMLHA-13C,4,2,1,60,5,15,3,38,3.6,0
6772-ZVVRDK-NX4,1,1,1,26,3,14,2,21,11.8,0
6299-IMFAQU-EAQ,5,5,1,27,3,16,3,21,14.3,0
4922-CZOOJF-PSK,4,2,0,36,4,15,3,55,5.3,0
6670-RHMWYQ-KNJ,4,2,1,75,6,19,4,11,15.9,0
6590-SDFAWO-HEY,1,1,1,59,5,19,4,44,17.9,0
4038-XRNFXU-8JL,5,5,1,34,3,16,3,53,23.9,0
7865-BNVTDE-9BH,2,1,1,73,6,10,1,14,7.1,0
0724-PVHYQY-ZJL,3,1,0,67,6,10,1,23,2.5,0
1751-UGIABB-VW5,5,5,1,63,5,21,5,254,4.3,1
8669-KDTDDR-BQT,4,1,0,20,2,12,2,15,5.9,0
3477-MMFWGS-GYL,2,5,1,31,3,12,2,24,13.6,1
1886-LXGDFC-QON,2,2,1,51,5,15,3,28,5.6,1
0515-HJKRYI-KB1,4,1,0,68,6,15,3,58,2.8,1
7820-OFHGFW-M5X,3,3,0,53,5,11,1,52,13.7,0
1618-FPIXBZ-90I,5,5,1,26,3,18,4,23,15,1
2989-VXKRVE-HWL,1,1,1,20,2,12,2,22,10.1,1
9751-KKBDPN-CJG,2,2,1,19,2,14,2,20,10.6,0
2044-KFTKUB-YTV,3,5,1,23,2,10,1,33,3.4,0
0238-TDKQMF-WVH,5,1,0,49,4,12,2,59,7.4,0
3841-PUTRMQ-6P3,1,1,0,37,4,19,4,52,8,0
5534-ERJQNY-GGA,5,4,1,44,4,17,4,88,2.1,0
9665-BSWFJD-TUL,1,1,0,41,4,11,1,52,13.6,0
3988-VBWVBV-XMP,5,5,1,49,4,19,4,104,9.8,1
1886-KFBZJE-VSQ,1,5,1,33,3,19,4,57,12.7,1
0132-MBDKOW-6I6,3,3,1,69,6,10,1,26,14.3,0
8243-LXUTAO-4HW,4,2,0,43,4,19,4,77,9,1
1872-NNWTDW-A7N,4,5,0,51,5,8,1,100,21.6,0
3253-BBWSOT-ZIX,4,5,0,40,4,16,3,33,8.6,0
0205-CECTHW-Z15,5,1,1,27,3,17,4,21,2.6,1
6120-ZYMAZH-14N,1,1,0,64,5,15,3,47,0.5,0
6856-FWZOYG-MSF,5,3,1,22,2,14,2,24,2.3,0
3398-MLXGWI-AY9,5,5,1,58,5,14,2,9,21.7,0
3237-FGSMQY-QZY,1,4,1,60,5,17,4,26,6.1,0
8524-HMQIXY-RZ0,4,1,0,63,5,18,4,66,5.3,0
7520-CKUHCD-DHF,4,5,1,33,3,16,3,26,8.7,0
